0,UNK
1,<eol>
2,<sol>
3,blazers&suits
4,bottomwear
5,capris&tracks
6,cargos
7,casual
8,casualshirts
9,dresses
10,ethnicnwear
11,festive
12,formal
13,hijab&abaya
14,jackets
15,jeans
16,kurtas&sherwanis
17,kurtis
18,leggings&jeggings
19,men
20,shorts
21,skirts
22,sweatshirts&hoodies
23,topwear
24,tracks&joggers
25,trousers
26,tshirts&polos
27,westernwear
28,women
