jeans,15
tshirts&polos,26
<eol>,1
casual,7
trousers,25
men,19
casualshirts,8
jackets,14
sweatshirts&hoodies,22
dresses,9
festive,11
westernwear,27
hijab&abaya,13
tracks&joggers,24
ethnicnwear,10
women,28
blazers&suits,3
skirts,21
UNK,0
topwear,23
cargos,6
shorts,20
bottomwear,4
kurtas&sherwanis,16
kurtis,17
formal,12
leggings&jeggings,18
capris&tracks,5
<sol>,2
